,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
64,Southern Dreaming,The Sheepdogs,0.612,0.493,9.0,-6.655,1.0,0.0635,0.222,0.247,0.0974,0.591,164.104,audio_features,5l5sEIcGytzJqc33evlbPY,spotify:track:5l5sEIcGytzJqc33evlbPY,https://api.spotify.com/v1/tracks/5l5sEIcGytzJqc33evlbPY,https://api.spotify.com/v1/audio-analysis/5l5sEIcGytzJqc33evlbPY,246907.0,4.0,0
65,Magic Carpet Ride,Steppenwolf,0.614,0.809,4.0,-10.329,0.0,0.0579,0.141,0.00646,0.0904,0.749,111.188,audio_features,7vxB1UKExbA6nXcnEwtISw,spotify:track:7vxB1UKExbA6nXcnEwtISw,https://api.spotify.com/v1/tracks/7vxB1UKExbA6nXcnEwtISw,https://api.spotify.com/v1/audio-analysis/7vxB1UKExbA6nXcnEwtISw,266267.0,4.0,3
66,Texas Flood,Stevie Ray Vaughan,0.256,0.416,6.0,-11.977,1.0,0.0348,0.000763,0.349,0.303,0.479,172.014,audio_features,2BmCkduIQJCoXSR9IdEm8p,spotify:track:2BmCkduIQJCoXSR9IdEm8p,https://api.spotify.com/v1/tracks/2BmCkduIQJCoXSR9IdEm8p,https://api.spotify.com/v1/audio-analysis/2BmCkduIQJCoXSR9IdEm8p,320667.0,3.0,2
67,Renegade,Styx,0.468,0.733,2.0,-6.36,0.0,0.0446,0.112,3.26e-06,0.153,0.681,105.793,audio_features,1FOUJzuApMpMM1wiuy3qfl,spotify:track:1FOUJzuApMpMM1wiuy3qfl,https://api.spotify.com/v1/tracks/1FOUJzuApMpMM1wiuy3qfl,https://api.spotify.com/v1/audio-analysis/1FOUJzuApMpMM1wiuy3qfl,253893.0,4.0,3
68,Come Sail Away,Styx,0.285,0.56,0.0,-7.469,1.0,0.0305,0.13,1.1e-06,0.0987,0.122,147.696,audio_features,11G0yprQtMU53BLPMSr093,spotify:track:11G0yprQtMU53BLPMSr093,https://api.spotify.com/v1/tracks/11G0yprQtMU53BLPMSr093,https://api.spotify.com/v1/audio-analysis/11G0yprQtMU53BLPMSr093,365000.0,4.0,0
69,Holy Roller,Thao & The Get Down Stay Down,0.73,0.59,1.0,-6.26,0.0,0.075,0.0759,0.000106,0.088,0.144,83.386,audio_features,42dOtVVffAOhB4S89PVIq5,spotify:track:42dOtVVffAOhB4S89PVIq5,https://api.spotify.com/v1/tracks/42dOtVVffAOhB4S89PVIq5,https://api.spotify.com/v1/audio-analysis/42dOtVVffAOhB4S89PVIq5,156147.0,4.0,3
70,The House We Grew Up In,The Weeks,0.459,0.933,5.0,-3.572,1.0,0.0549,0.00515,0.0,0.0667,0.743,145.371,audio_features,1jMbLW6OMcw66s58kDzVbM,spotify:track:1jMbLW6OMcw66s58kDzVbM,https://api.spotify.com/v1/tracks/1jMbLW6OMcw66s58kDzVbM,https://api.spotify.com/v1/audio-analysis/1jMbLW6OMcw66s58kDzVbM,250983.0,4.0,0
71,The Hardest Button To Button,The White Stripes,0.693,0.539,7.0,-8.366,1.0,0.0796,0.00846,0.377,0.0953,0.535,128.414,audio_features,1DH4YwHHGBkWO8dX3JISjl,spotify:track:1DH4YwHHGBkWO8dX3JISjl,https://api.spotify.com/v1/tracks/1DH4YwHHGBkWO8dX3JISjl,https://api.spotify.com/v1/audio-analysis/1DH4YwHHGBkWO8dX3JISjl,212267.0,4.0,0
72,Gimme All Your Lovin',ZZ Top,0.63,0.788,5.0,-6.7,1.0,0.0298,0.00322,0.0237,0.0883,0.63,120.059,audio_features,0OBwxFLu6Yj61s2OagYbgY,spotify:track:0OBwxFLu6Yj61s2OagYbgY,https://api.spotify.com/v1/tracks/0OBwxFLu6Yj61s2OagYbgY,https://api.spotify.com/v1/audio-analysis/0OBwxFLu6Yj61s2OagYbgY,241080.0,4.0,0
73,Sharp Dressed Man - 2008 Remaster,ZZ Top,0.601,0.859,5.0,-5.263,1.0,0.0276,0.000359,0.00124,0.0871,0.446,125.145,audio_features,1UBQ5GK8JaQjm5VbkBZY66,spotify:track:1UBQ5GK8JaQjm5VbkBZY66,https://api.spotify.com/v1/tracks/1UBQ5GK8JaQjm5VbkBZY66,https://api.spotify.com/v1/audio-analysis/1UBQ5GK8JaQjm5VbkBZY66,258027.0,4.0,0
74,Cheap Sunglasses - 2003 Remaster,ZZ Top,0.636,0.68,5.0,-7.966,0.0,0.0501,0.241,0.00162,0.244,0.805,94.442,audio_features,6vEpsmul7iNUkMhUwrWixy,spotify:track:6vEpsmul7iNUkMhUwrWixy,https://api.spotify.com/v1/tracks/6vEpsmul7iNUkMhUwrWixy,https://api.spotify.com/v1/audio-analysis/6vEpsmul7iNUkMhUwrWixy,286867.0,4.0,3
75,Tush,ZZ Top,0.546,0.864,7.0,-7.632,1.0,0.0393,0.0908,0.00814,0.277,0.863,145.652,audio_features,5QaQnaDC7nR1mkRN9zXNnS,spotify:track:5QaQnaDC7nR1mkRN9zXNnS,https://api.spotify.com/v1/tracks/5QaQnaDC7nR1mkRN9zXNnS,https://api.spotify.com/v1/audio-analysis/5QaQnaDC7nR1mkRN9zXNnS,137240.0,4.0,0
76,Takin' Care of Business - Re-Recorded,Atlanta Rhythm Section,0.599,0.806,7.0,-2.432,0.0,0.0384,0.00119,0.000435,0.267,0.756,130.006,audio_features,49uS5JPuokWk15iqcZZEmV,spotify:track:49uS5JPuokWk15iqcZZEmV,https://api.spotify.com/v1/tracks/49uS5JPuokWk15iqcZZEmV,https://api.spotify.com/v1/audio-analysis/49uS5JPuokWk15iqcZZEmV,286920.0,4.0,3
77,Born to Run,Bruce Springsteen,0.253,0.868,4.0,-9.773,1.0,0.073,0.0511,0.0,0.214,0.68,146.647,audio_features,4SC78M8D02qy2v8Jf7b6ef,spotify:track:4SC78M8D02qy2v8Jf7b6ef,https://api.spotify.com/v1/tracks/4SC78M8D02qy2v8Jf7b6ef,https://api.spotify.com/v1/audio-analysis/4SC78M8D02qy2v8Jf7b6ef,269200.0,4.0,0
78,I Shot The Sheriff,Eric Clapton,0.732,0.651,7.0,-10.635,1.0,0.0539,0.0951,0.00621,0.112,0.647,94.434,audio_features,5EIoj80HAUoDSB7kZ5Y65E,spotify:track:5EIoj80HAUoDSB7kZ5Y65E,https://api.spotify.com/v1/tracks/5EIoj80HAUoDSB7kZ5Y65E,https://api.spotify.com/v1/audio-analysis/5EIoj80HAUoDSB7kZ5Y65E,266691.0,4.0,0
79,Cocaine,Eric Clapton,0.699,0.436,9.0,-15.289,1.0,0.029,0.0823,0.0458,0.302,0.66,105.223,audio_features,2wEyJ0yjLLuE8Nk74vvqZC,spotify:track:2wEyJ0yjLLuE8Nk74vvqZC,https://api.spotify.com/v1/tracks/2wEyJ0yjLLuE8Nk74vvqZC,https://api.spotify.com/v1/audio-analysis/2wEyJ0yjLLuE8Nk74vvqZC,218747.0,4.0,0
80,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 1999 Remaster",Eric Clapton,0.51,0.389,2.0,-14.317,0.0,0.0384,0.286,0.000398,0.644,0.621,94.04,audio_features,6YEOmCsXSk9ZPE0FkcCiuQ,spotify:track:6YEOmCsXSk9ZPE0FkcCiuQ,https://api.spotify.com/v1/tracks/6YEOmCsXSk9ZPE0FkcCiuQ,https://api.spotify.com/v1/audio-analysis/6YEOmCsXSk9ZPE0FkcCiuQ,260440.0,4.0,3
81,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,0.402,0.814,10.0,-4.954,1.0,0.14,0.0383,1.19e-06,0.266,0.516,170.02,audio_features,5eYwDBLucWfWI5KsV7oYX2,spotify:track:5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/tracks/5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/audio-analysis/5eYwDBLucWfWI5KsV7oYX2,272267.0,4.0,0
82,Runnin' Down A Dream,Tom Petty and the Heartbreakers,0.467,0.955,9.0,-6.043,1.0,0.0462,0.00072,0.426,0.494,0.68,169.776,audio_features,75wP08AtMfGfjk0nPdvVw3,spotify:track:75wP08AtMfGfjk0nPdvVw3,https://api.spotify.com/v1/tracks/75wP08AtMfGfjk0nPdvVw3,https://api.spotify.com/v1/audio-analysis/75wP08AtMfGfjk0nPdvVw3,264333.0,4.0,0
83,Learning To Fly,Tom Petty and the Heartbreakers,0.662,0.784,0.0,-9.252,1.0,0.0283,0.167,8.94e-05,0.239,0.945,116.769,audio_features,4DWzGxXc3shAzDGy2UIaL5,spotify:track:4DWzGxXc3shAzDGy2UIaL5,https://api.spotify.com/v1/tracks/4DWzGxXc3shAzDGy2UIaL5,https://api.spotify.com/v1/audio-analysis/4DWzGxXc3shAzDGy2UIaL5,241933.0,4.0,0
84,Don't Do Me Like That,Tom Petty and the Heartbreakers,0.764,0.664,0.0,-7.868,1.0,0.0269,0.131,1.4e-05,0.0889,0.962,116.107,audio_features,487KLCKteHJzeoGdbBrgkq,spotify:track:487KLCKteHJzeoGdbBrgkq,https://api.spotify.com/v1/tracks/487KLCKteHJzeoGdbBrgkq,https://api.spotify.com/v1/audio-analysis/487KLCKteHJzeoGdbBrgkq,161600.0,4.0,0
85,Free Fallin',Tom Petty,0.617,0.499,5.0,-11.574,1.0,0.0251,0.0703,0.0,0.0632,0.605,84.331,audio_features,4Z0ZWdhqh1RWeIKLl7zC6J,spotify:track:4Z0ZWdhqh1RWeIKLl7zC6J,https://api.spotify.com/v1/tracks/4Z0ZWdhqh1RWeIKLl7zC6J,https://api.spotify.com/v1/audio-analysis/4Z0ZWdhqh1RWeIKLl7zC6J,255680.0,4.0,0
86,Refugee,Tom Petty and the Heartbreakers,0.572,0.655,6.0,-8.183,0.0,0.0362,0.0288,3.24e-06,0.0635,0.815,116.02,audio_features,72HUyOvpvwX2Z2o2R3cf4X,spotify:track:72HUyOvpvwX2Z2o2R3cf4X,https://api.spotify.com/v1/tracks/72HUyOvpvwX2Z2o2R3cf4X,https://api.spotify.com/v1/audio-analysis/72HUyOvpvwX2Z2o2R3cf4X,202000.0,4.0,3
87,American Girl,Tom Petty and the Heartbreakers,0.543,0.796,2.0,-5.994,1.0,0.0354,0.339,4.2e-05,0.469,0.714,114.515,audio_features,67SMaSkF6rOBiTkwLCMUIW,spotify:track:67SMaSkF6rOBiTkwLCMUIW,https://api.spotify.com/v1/tracks/67SMaSkF6rOBiTkwLCMUIW,https://api.spotify.com/v1/audio-analysis/67SMaSkF6rOBiTkwLCMUIW,212493.0,4.0,0
88,Jack & Diane,John Mellencamp,0.812,0.407,9.0,-8.152,1.0,0.0433,0.0338,3.83e-06,0.0555,0.584,103.968,audio_features,3vmOEg3JBiNxaz0mHxPSPC,spotify:track:3vmOEg3JBiNxaz0mHxPSPC,https://api.spotify.com/v1/tracks/3vmOEg3JBiNxaz0mHxPSPC,https://api.spotify.com/v1/audio-analysis/3vmOEg3JBiNxaz0mHxPSPC,256093.0,4.0,0
89,Hurts So Good,John Mellencamp,0.809,0.739,9.0,-5.35,1.0,0.0358,0.0409,0.000163,0.0929,0.971,125.456,audio_features,3D9aRFIrFGDnBJAmP6ODYW,spotify:track:3D9aRFIrFGDnBJAmP6ODYW,https://api.spotify.com/v1/tracks/3D9aRFIrFGDnBJAmP6ODYW,https://api.spotify.com/v1/audio-analysis/3D9aRFIrFGDnBJAmP6ODYW,219360.0,4.0,0
90,Small Town,John Mellencamp,0.663,0.904,11.0,-2.656,1.0,0.033,0.182,0.00523,0.354,0.695,123.155,audio_features,4oE8zFdponjE1mtTi4geXA,spotify:track:4oE8zFdponjE1mtTi4geXA,https://api.spotify.com/v1/tracks/4oE8zFdponjE1mtTi4geXA,https://api.spotify.com/v1/audio-analysis/4oE8zFdponjE1mtTi4geXA,221440.0,4.0,0
91,With A Girl Like You,Thao & The Get Down Stay Down,0.715,0.728,11.0,-5.67,1.0,0.0335,0.194,1.44e-06,0.162,0.806,112.384,audio_features,1hMPPomqvGN3dXDWXvULqX,spotify:track:1hMPPomqvGN3dXDWXvULqX,https://api.spotify.com/v1/tracks/1hMPPomqvGN3dXDWXvULqX,https://api.spotify.com/v1/audio-analysis/1hMPPomqvGN3dXDWXvULqX,128916.0,4.0,0
92,Build Me Up Buttercup,Frank Turner,0.611,0.43,0.0,-4.903,1.0,0.0324,0.775,0.0,0.127,0.42,120.008,audio_features,4K3MjRu2klKom5Ln8rUiG2,spotify:track:4K3MjRu2klKom5Ln8rUiG2,https://api.spotify.com/v1/tracks/4K3MjRu2klKom5Ln8rUiG2,https://api.spotify.com/v1/audio-analysis/4K3MjRu2klKom5Ln8rUiG2,186587.0,4.0,0
93,Some Nights,fun.,0.672,0.738,0.0,-7.045,1.0,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,audio_features,6t6oULCRS6hnI7rm0h5gwl,spotify:track:6t6oULCRS6hnI7rm0h5gwl,https://api.spotify.com/v1/tracks/6t6oULCRS6hnI7rm0h5gwl,https://api.spotify.com/v1/audio-analysis/6t6oULCRS6hnI7rm0h5gwl,277040.0,4.0,0
94,Everybody Talks,Neon Trees,0.471,0.924,8.0,-3.906,1.0,0.0586,0.00301,0.0,0.313,0.725,154.961,audio_features,6MdPvaZn1TGIEhpWc8EdOH,spotify:track:6MdPvaZn1TGIEhpWc8EdOH,https://api.spotify.com/v1/tracks/6MdPvaZn1TGIEhpWc8EdOH,https://api.spotify.com/v1/audio-analysis/6MdPvaZn1TGIEhpWc8EdOH,177280.0,4.0,0
95,Great Expectations,The Gaslight Anthem,0.552,0.886,10.0,-7.664,1.0,0.0581,0.000799,0.0,0.372,0.539,123.973,audio_features,4MYXX2kUtfOIYrnbP75Atg,spotify:track:4MYXX2kUtfOIYrnbP75Atg,https://api.spotify.com/v1/tracks/4MYXX2kUtfOIYrnbP75Atg,https://api.spotify.com/v1/audio-analysis/4MYXX2kUtfOIYrnbP75Atg,189507.0,4.0,0
96,Miles Davis & The Cool,The Gaslight Anthem,0.555,0.86,9.0,-7.972,1.0,0.0409,0.028,2.56e-06,0.0649,0.63,147.974,audio_features,5ZzoWUrX3uDTQVw7kEnJsf,spotify:track:5ZzoWUrX3uDTQVw7kEnJsf,https://api.spotify.com/v1/tracks/5ZzoWUrX3uDTQVw7kEnJsf,https://api.spotify.com/v1/audio-analysis/5ZzoWUrX3uDTQVw7kEnJsf,256440.0,4.0,0
97,Buddy Holly,Weezer,0.535,0.931,8.0,-4.012,1.0,0.0451,0.00611,7.26e-05,0.0887,0.825,120.958,audio_features,7GptbanebPZYkLPvjNfd6m,spotify:track:7GptbanebPZYkLPvjNfd6m,https://api.spotify.com/v1/tracks/7GptbanebPZYkLPvjNfd6m,https://api.spotify.com/v1/audio-analysis/7GptbanebPZYkLPvjNfd6m,159587.0,4.0,0
98,The Sign,Ace of Base,0.802,0.828,4.0,-6.366,0.0,0.0426,0.0127,0.0683,0.0293,0.946,97.01,audio_features,68C7Q9IW70v5uaXSXyWVm3,spotify:track:68C7Q9IW70v5uaXSXyWVm3,https://api.spotify.com/v1/tracks/68C7Q9IW70v5uaXSXyWVm3,https://api.spotify.com/v1/audio-analysis/68C7Q9IW70v5uaXSXyWVm3,189787.0,4.0,3
99,All I Want,Toad The Wet Sprocket,0.6,0.811,5.0,-7.693,1.0,0.0788,0.0558,6.82e-06,0.109,0.622,124.303,audio_features,2GHYJ0dhVds3PODKnTdiGE,spotify:track:2GHYJ0dhVds3PODKnTdiGE,https://api.spotify.com/v1/tracks/2GHYJ0dhVds3PODKnTdiGE,https://api.spotify.com/v1/audio-analysis/2GHYJ0dhVds3PODKnTdiGE,196116.0,4.0,0
100,Jump,Kris Kross,0.749,0.745,2.0,-10.625,1.0,0.164,0.000501,0.00403,0.333,0.481,101.972,audio_features,27AHAtAirQapVldIm4c9ZX,spotify:track:27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/tracks/27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/audio-analysis/27AHAtAirQapVldIm4c9ZX,195107.0,4.0,0
101,Tubthumping,Chumbawamba,0.263,0.871,2.0,-7.496,1.0,0.131,0.106,0.0,0.363,0.622,206.68,audio_features,5YScXJKtefsgdskIy60N7A,spotify:track:5YScXJKtefsgdskIy60N7A,https://api.spotify.com/v1/tracks/5YScXJKtefsgdskIy60N7A,https://api.spotify.com/v1/audio-analysis/5YScXJKtefsgdskIy60N7A,278960.0,4.0,0
102,Genie In A Bottle (Album Version),Christina Aguilera,0.618,0.794,1.0,-6.985,1.0,0.126,0.173,0.000226,0.144,0.928,175.822,audio_features,4gW7mm93XKmqdPduQ3bpqS,spotify:track:4gW7mm93XKmqdPduQ3bpqS,https://api.spotify.com/v1/tracks/4gW7mm93XKmqdPduQ3bpqS,https://api.spotify.com/v1/audio-analysis/4gW7mm93XKmqdPduQ3bpqS,217893.0,4.0,0
103,We've Got It Goin' On - Radio Edit,Backstreet Boys,0.758,0.875,3.0,-4.518,0.0,0.0363,0.0851,0.0,0.227,0.91,112.966,audio_features,2rtDTRFjBoqyj2rgi5mOAF,spotify:track:2rtDTRFjBoqyj2rgi5mOAF,https://api.spotify.com/v1/tracks/2rtDTRFjBoqyj2rgi5mOAF,https://api.spotify.com/v1/audio-analysis/2rtDTRFjBoqyj2rgi5mOAF,219467.0,4.0,3
104,Big Poppa - 2007 Remaster,The Notorious B.I.G.,0.723,0.73,9.0,-4.573,0.0,0.287,0.268,0.0,0.0639,0.764,84.708,audio_features,3dbCYM0LJR8tiL0W1XXmpK,spotify:track:3dbCYM0LJR8tiL0W1XXmpK,https://api.spotify.com/v1/tracks/3dbCYM0LJR8tiL0W1XXmpK,https://api.spotify.com/v1/audio-analysis/3dbCYM0LJR8tiL0W1XXmpK,249587.0,4.0,1
105,One Week,Barenaked Ladies,0.702,0.898,9.0,-6.003,1.0,0.0373,0.00854,0.000154,0.0917,0.731,112.845,audio_features,1C0pmryC2MdXfa7MZ9uIrU,spotify:track:1C0pmryC2MdXfa7MZ9uIrU,https://api.spotify.com/v1/tracks/1C0pmryC2MdXfa7MZ9uIrU,https://api.spotify.com/v1/audio-analysis/1C0pmryC2MdXfa7MZ9uIrU,169760.0,4.0,0
106,Inside Out,Eve 6,0.483,0.818,11.0,-7.666,1.0,0.0444,0.114,0.0,0.367,0.691,175.668,audio_features,4GiVcDqNQI0fc0yYuRGH9m,spotify:track:4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/tracks/4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/audio-analysis/4GiVcDqNQI0fc0yYuRGH9m,219467.0,4.0,0
107,Breakfast At Tiffany's,Deep Blue Something,0.58,0.839,2.0,-5.588,1.0,0.03,0.127,1.79e-06,0.122,0.409,110.342,audio_features,0TYZXljs3TAVQHwIDyALgD,spotify:track:0TYZXljs3TAVQHwIDyALgD,https://api.spotify.com/v1/tracks/0TYZXljs3TAVQHwIDyALgD,https://api.spotify.com/v1/audio-analysis/0TYZXljs3TAVQHwIDyALgD,257427.0,4.0,0
108,"I'll Be There for You (Theme from ""Friends')",The Rembrandts,0.258,0.919,9.0,-6.927,1.0,0.0809,0.065,0.0,0.279,0.636,93.62,audio_features,1lfjTOtTRUDkzcmahA4lcs,spotify:track:1lfjTOtTRUDkzcmahA4lcs,https://api.spotify.com/v1/tracks/1lfjTOtTRUDkzcmahA4lcs,https://api.spotify.com/v1/audio-analysis/1lfjTOtTRUDkzcmahA4lcs,187293.0,4.0,0
109,MMMBop,Hanson,0.69,0.937,9.0,-6.289,1.0,0.0495,0.00469,0.00419,0.0726,0.626,104.853,audio_features,3fX2kaZoKVFeqaE1BowEiX,spotify:track:3fX2kaZoKVFeqaE1BowEiX,https://api.spotify.com/v1/tracks/3fX2kaZoKVFeqaE1BowEiX,https://api.spotify.com/v1/audio-analysis/3fX2kaZoKVFeqaE1BowEiX,268627.0,4.0,0
110,Cotton Eye Joe,Rednex,0.738,0.937,9.0,-7.788,0.0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,audio_features,0Jg602cHeMCnPez9baacIe,spotify:track:0Jg602cHeMCnPez9baacIe,https://api.spotify.com/v1/tracks/0Jg602cHeMCnPez9baacIe,https://api.spotify.com/v1/audio-analysis/0Jg602cHeMCnPez9baacIe,193827.0,4.0,3
111,Sunny Came Home,Shawn Colvin,0.558,0.579,11.0,-8.05,0.0,0.0324,0.342,0.00831,0.0989,0.403,167.812,audio_features,4mOxpj82q6n3EO7HBZCelX,spotify:track:4mOxpj82q6n3EO7HBZCelX,https://api.spotify.com/v1/tracks/4mOxpj82q6n3EO7HBZCelX,https://api.spotify.com/v1/audio-analysis/4mOxpj82q6n3EO7HBZCelX,264200.0,4.0,3
112,Don't Speak,No Doubt,0.52,0.709,5.0,-7.125,0.0,0.0352,0.247,1.78e-05,0.18,0.536,76.039,audio_features,6urCAbunOQI4bLhmGpX7iS,spotify:track:6urCAbunOQI4bLhmGpX7iS,https://api.spotify.com/v1/tracks/6urCAbunOQI4bLhmGpX7iS,https://api.spotify.com/v1/audio-analysis/6urCAbunOQI4bLhmGpX7iS,263560.0,4.0,3
113,Hard To Handle,The Black Crowes,0.615,0.799,4.0,-3.673,1.0,0.0458,0.00379,0.000653,0.254,0.963,103.922,audio_features,2BHpfgnikV4gvozw0yCGkQ,spotify:track:2BHpfgnikV4gvozw0yCGkQ,https://api.spotify.com/v1/tracks/2BHpfgnikV4gvozw0yCGkQ,https://api.spotify.com/v1/audio-analysis/2BHpfgnikV4gvozw0yCGkQ,187600.0,4.0,0
114,Song 2 - 2012 Remaster,Blur,0.674,0.789,8.0,-6.903,1.0,0.0676,0.00178,0.0071,0.0754,0.918,129.804,audio_features,1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160.0,4.0,0
115,Wonderwall,Oasis,0.412,0.849,2.0,-5.625,1.0,0.0361,0.00212,0.0,0.13,0.486,174.428,audio_features,2fCtqCyg35pdxEA9TP2dVk,spotify:track:2fCtqCyg35pdxEA9TP2dVk,https://api.spotify.com/v1/tracks/2fCtqCyg35pdxEA9TP2dVk,https://api.spotify.com/v1/audio-analysis/2fCtqCyg35pdxEA9TP2dVk,258907.0,4.0,0
116,This Is How We Do It,Montell Jordan,0.799,0.623,0.0,-9.374,1.0,0.0812,0.0141,0.0,0.43,0.773,103.649,audio_features,6uQKuonTU8VKBz5SHZuQXD,spotify:track:6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/tracks/6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/audio-analysis/6uQKuonTU8VKBz5SHZuQXD,238800.0,4.0,0
117,How Bizarre,OMC,0.774,0.613,0.0,-8.852,1.0,0.0457,0.312,1.89e-05,0.234,0.801,124.916,audio_features,32jY8iAc2I6x5LEbPzldGC,spotify:track:32jY8iAc2I6x5LEbPzldGC,https://api.spotify.com/v1/tracks/32jY8iAc2I6x5LEbPzldGC,https://api.spotify.com/v1/audio-analysis/32jY8iAc2I6x5LEbPzldGC,225280.0,4.0,0
118,Simple Machine,Guster,0.624,0.794,4.0,-7.018,1.0,0.0476,0.0101,0.00431,0.137,0.78,167.97,audio_features,0e0FMXCVBFcW2t3uVM90NJ,spotify:track:0e0FMXCVBFcW2t3uVM90NJ,https://api.spotify.com/v1/tracks/0e0FMXCVBFcW2t3uVM90NJ,https://api.spotify.com/v1/audio-analysis/0e0FMXCVBFcW2t3uVM90NJ,187240.0,4.0,0
119,Never Coming Down,Guster,0.77,0.736,9.0,-6.529,1.0,0.029,0.172,8.24e-05,0.101,0.924,110.408,audio_features,1a9KVNqNuMQUB8hgoC3xbf,spotify:track:1a9KVNqNuMQUB8hgoC3xbf,https://api.spotify.com/v1/tracks/1a9KVNqNuMQUB8hgoC3xbf,https://api.spotify.com/v1/audio-analysis/1a9KVNqNuMQUB8hgoC3xbf,154053.0,4.0,0
120,Carpetbaggers,Harlem Shakes,0.436,0.837,11.0,-4.237,1.0,0.0454,0.000556,1.13e-05,0.0732,0.501,143.052,audio_features,7qRe0nkFRnDURxlnuXX0l1,spotify:track:7qRe0nkFRnDURxlnuXX0l1,https://api.spotify.com/v1/tracks/7qRe0nkFRnDURxlnuXX0l1,https://api.spotify.com/v1/audio-analysis/7qRe0nkFRnDURxlnuXX0l1,211162.0,4.0,0
121,Sunlight,Harlem Shakes,0.573,0.873,0.0,-4.702,1.0,0.0473,0.000297,0.0,0.128,0.772,138.885,audio_features,5GvlyAsPxdWVc1y9ErdPql,spotify:track:5GvlyAsPxdWVc1y9ErdPql,https://api.spotify.com/v1/tracks/5GvlyAsPxdWVc1y9ErdPql,https://api.spotify.com/v1/audio-analysis/5GvlyAsPxdWVc1y9ErdPql,172627.0,4.0,0
122,Sway,Heartless Bastards,0.361,0.71,4.0,-4.729,1.0,0.0393,0.111,3.1e-05,0.11,0.396,147.124,audio_features,1SxipzzLUiUl7meYBujCp9,spotify:track:1SxipzzLUiUl7meYBujCp9,https://api.spotify.com/v1/tracks/1SxipzzLUiUl7meYBujCp9,https://api.spotify.com/v1/audio-analysis/1SxipzzLUiUl7meYBujCp9,353880.0,4.0,0
123,Tumbling Dice,The Gaslight Anthem,0.636,0.57,11.0,-8.294,1.0,0.0288,0.728,1.36e-06,0.127,0.811,109.14,audio_features,5Y4lnDu94xD00iPVLuEtnp,spotify:track:5Y4lnDu94xD00iPVLuEtnp,https://api.spotify.com/v1/tracks/5Y4lnDu94xD00iPVLuEtnp,https://api.spotify.com/v1/audio-analysis/5Y4lnDu94xD00iPVLuEtnp,181413.0,4.0,0
124,Anthem Part Two,blink-182,0.552,0.932,0.0,-3.782,1.0,0.0426,0.000102,0.0,0.119,0.518,103.108,audio_features,24CRDgNOgA72JLL7PHFjgB,spotify:track:24CRDgNOgA72JLL7PHFjgB,https://api.spotify.com/v1/tracks/24CRDgNOgA72JLL7PHFjgB,https://api.spotify.com/v1/audio-analysis/24CRDgNOgA72JLL7PHFjgB,227200.0,4.0,0
125,Reckless Abandon,blink-182,0.5,0.961,11.0,-3.92,1.0,0.0961,0.00137,0.0,0.296,0.515,124.898,audio_features,4N9fFHRxns1B86F8YTneBz,spotify:track:4N9fFHRxns1B86F8YTneBz,https://api.spotify.com/v1/tracks/4N9fFHRxns1B86F8YTneBz,https://api.spotify.com/v1/audio-analysis/4N9fFHRxns1B86F8YTneBz,186173.0,4.0,0
126,The Party Song,blink-182,0.343,0.94,11.0,-4.068,1.0,0.156,0.103,0.0,0.376,0.888,117.714,audio_features,2Q3FJOefslKB30ubrYiRjK,spotify:track:2Q3FJOefslKB30ubrYiRjK,https://api.spotify.com/v1/tracks/2Q3FJOefslKB30ubrYiRjK,https://api.spotify.com/v1/audio-analysis/2Q3FJOefslKB30ubrYiRjK,139200.0,4.0,0
127,Born in the U.S.A.,Bruce Springsteen,0.398,0.952,4.0,-6.042,1.0,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680.0,4.0,0
